,Demanda,Fecha,Dia,Hora,Mes,PC1_TMAX,PC2_TMAX,PC1_TMIN,PC2_TMIN,PC1_PREC,PC2_PREC
25,-0.41559040590405893,2021-12-05 13:00:00,1.0,0.13043478260869557,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
26,-0.3999077490774907,2021-12-05 14:00:00,1.0,0.21739130434782616,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
27,-0.39667896678966774,2021-12-05 15:00:00,1.0,0.30434782608695654,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
28,-0.3920664206642066,2021-12-05 16:00:00,1.0,0.3913043478260869,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
29,-0.38883763837638363,2021-12-05 17:00:00,1.0,0.4782608695652173,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
30,-0.35285977859778583,2021-12-05 18:00:00,1.0,0.5652173913043477,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
31,-0.3228782287822878,2021-12-05 19:00:00,1.0,0.6521739130434783,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
32,-0.32656826568265673,2021-12-05 20:00:00,1.0,0.7391304347826086,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
33,-0.32702952029520294,2021-12-05 21:00:00,1.0,0.826086956521739,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
34,-0.3468634686346863,2021-12-05 22:00:00,1.0,0.9130434782608696,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
35,-0.37776752767527677,2021-12-05 23:00:00,1.0,1.0,0.9999999999999998,0.03520396083144567,2.275373536358111,-0.3291437289853283,1.0966879996861427,-1.009829857413548,-0.2871562677658557
36,-0.41651291512915134,2021-12-06 00:00:00,-1.0,-1.0,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
37,-0.4557195571955719,2021-12-06 01:00:00,-1.0,-0.9130434782608696,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
38,-0.489391143911439,2021-12-06 02:00:00,-1.0,-0.8260869565217391,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
39,-0.5023062730627306,2021-12-06 03:00:00,-1.0,-0.7391304347826086,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
40,-0.5230627306273062,2021-12-06 04:00:00,-1.0,-0.6521739130434783,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
41,-0.5170664206642066,2021-12-06 05:00:00,-1.0,-0.5652173913043479,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
42,-0.49492619926199255,2021-12-06 06:00:00,-1.0,-0.4782608695652174,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
43,-0.4658671586715867,2021-12-06 07:00:00,-1.0,-0.3913043478260869,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
44,-0.4294280442804428,2021-12-06 08:00:00,-1.0,-0.30434782608695654,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
45,-0.37684501845018437,2021-12-06 09:00:00,-1.0,-0.21739130434782616,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
46,-0.34271217712177116,2021-12-06 10:00:00,-1.0,-0.13043478260869568,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
47,-0.3122693726937269,2021-12-06 11:00:00,-1.0,-0.04347826086956519,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
48,-0.2864391143911438,2021-12-06 12:00:00,-1.0,0.04347826086956519,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
49,-0.2749077490774907,2021-12-06 13:00:00,-1.0,0.13043478260869557,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
50,-0.25415129151291516,2021-12-06 14:00:00,-1.0,0.21739130434782616,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
51,-0.2329335793357934,2021-12-06 15:00:00,-1.0,0.30434782608695654,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
52,-0.2232472324723247,2021-12-06 16:00:00,-1.0,0.3913043478260869,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
53,-0.23892988929889292,2021-12-06 17:00:00,-1.0,0.4782608695652173,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
54,-0.23616236162361615,2021-12-06 18:00:00,-1.0,0.5652173913043477,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
55,-0.21125461254612543,2021-12-06 19:00:00,-1.0,0.6521739130434783,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
56,-0.22463099630996308,2021-12-06 20:00:00,-1.0,0.7391304347826086,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
57,-0.2398523985239851,2021-12-06 21:00:00,-1.0,0.826086956521739,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
58,-0.2670664206642066,2021-12-06 22:00:00,-1.0,0.9130434782608696,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
59,-0.3122693726937269,2021-12-06 23:00:00,-1.0,1.0,0.9999999999999998,-0.09398879374465507,-0.5782593351295441,-0.590834816371162,0.0888389219779307,-1.009829857413548,-0.2871562677658557
60,-0.375461254612546,2021-12-07 00:00:00,-0.6666666666666667,-1.0,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
61,-0.40636531365313644,2021-12-07 01:00:00,-0.6666666666666667,-0.9130434782608696,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
62,-0.43311808118081174,2021-12-07 02:00:00,-0.6666666666666667,-0.8260869565217391,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
63,-0.4534132841328413,2021-12-07 03:00:00,-0.6666666666666667,-0.7391304347826086,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
64,-0.4737084870848708,2021-12-07 04:00:00,-0.6666666666666667,-0.6521739130434783,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
65,-0.47739852398523985,2021-12-07 05:00:00,-0.6666666666666667,-0.5652173913043479,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
66,-0.4621771217712176,2021-12-07 06:00:00,-0.6666666666666667,-0.4782608695652174,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
67,-0.43173431734317336,2021-12-07 07:00:00,-0.6666666666666667,-0.3913043478260869,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
68,-0.40590405904059046,2021-12-07 08:00:00,-0.6666666666666667,-0.30434782608695654,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
69,-0.35977859778597776,2021-12-07 09:00:00,-0.6666666666666667,-0.21739130434782616,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
70,-0.34086715867158657,2021-12-07 10:00:00,-0.6666666666666667,-0.13043478260869568,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
71,-0.32656826568265673,2021-12-07 11:00:00,-0.6666666666666667,-0.04347826086956519,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
72,-0.3090405904059039,2021-12-07 12:00:00,-0.6666666666666667,0.04347826086956519,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
73,-0.2850553505535054,2021-12-07 13:00:00,-0.6666666666666667,0.13043478260869557,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
74,-0.2781365313653137,2021-12-07 14:00:00,-0.6666666666666667,0.21739130434782616,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
75,-0.27398523985239853,2021-12-07 15:00:00,-0.6666666666666667,0.30434782608695654,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
76,-0.2573800738007379,2021-12-07 16:00:00,-0.6666666666666667,0.3913043478260869,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
77,-0.25507380073800734,2021-12-07 17:00:00,-0.6666666666666667,0.4782608695652173,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
78,-0.24261992619926187,2021-12-07 18:00:00,-0.6666666666666667,0.5652173913043477,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
79,-0.22878228782287824,2021-12-07 19:00:00,-0.6666666666666667,0.6521739130434783,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
80,-0.2403136531365313,2021-12-07 20:00:00,-0.6666666666666667,0.7391304347826086,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
81,-0.2569188191881919,2021-12-07 21:00:00,-0.6666666666666667,0.826086956521739,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
82,-0.28920664206642055,2021-12-07 22:00:00,-0.6666666666666667,0.9130434782608696,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
83,-0.34317343173431736,2021-12-07 23:00:00,-0.6666666666666667,1.0,0.9999999999999998,-0.12516528618567246,-1.1547863214083998,-0.4839048416340396,-0.8380524406874889,-1.009829857413548,-0.2871562677658557
84,-0.3916051660516604,2021-12-08 00:00:00,-0.33333333333333337,-1.0,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
85,-0.4275830258302582,2021-12-08 01:00:00,-0.33333333333333337,-0.9130434782608696,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
86,-0.4547970479704797,2021-12-08 02:00:00,-0.33333333333333337,-0.8260869565217391,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
87,-0.4727859778597785,2021-12-08 03:00:00,-0.33333333333333337,-0.7391304347826086,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
88,-0.4907749077490774,2021-12-08 04:00:00,-0.33333333333333337,-0.6521739130434783,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
89,-0.489391143911439,2021-12-08 05:00:00,-0.33333333333333337,-0.5652173913043479,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
90,-0.4704797047970479,2021-12-08 06:00:00,-0.33333333333333337,-0.4782608695652174,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
91,-0.45064575645756455,2021-12-08 07:00:00,-0.33333333333333337,-0.3913043478260869,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
92,-0.42389298892988925,2021-12-08 08:00:00,-0.33333333333333337,-0.30434782608695654,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
93,-0.37961254612546114,2021-12-08 09:00:00,-0.33333333333333337,-0.21739130434782616,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
94,-0.3648523985239851,2021-12-08 10:00:00,-0.33333333333333337,-0.13043478260869568,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
95,-0.34086715867158657,2021-12-08 11:00:00,-0.33333333333333337,-0.04347826086956519,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
96,-0.3224169741697416,2021-12-08 12:00:00,-0.33333333333333337,0.04347826086956519,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
97,-0.30719557195571956,2021-12-08 13:00:00,-0.33333333333333337,0.13043478260869557,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
98,-0.29889298892988925,2021-12-08 14:00:00,-0.33333333333333337,0.21739130434782616,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
99,-0.28182656826568264,2021-12-08 15:00:00,-0.33333333333333337,0.30434782608695654,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
100,-0.27075645756457556,2021-12-08 16:00:00,-0.33333333333333337,0.3913043478260869,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
101,-0.2758302583025829,2021-12-08 17:00:00,-0.33333333333333337,0.4782608695652173,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
102,-0.27075645756457556,2021-12-08 18:00:00,-0.33333333333333337,0.5652173913043477,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
103,-0.25276752767527677,2021-12-08 19:00:00,-0.33333333333333337,0.6521739130434783,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
104,-0.2592250922509225,2021-12-08 20:00:00,-0.33333333333333337,0.7391304347826086,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
105,-0.28044280442804426,2021-12-08 21:00:00,-0.33333333333333337,0.826086956521739,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
106,-0.30857933579335795,2021-12-08 22:00:00,-0.33333333333333337,0.9130434782608696,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
107,-0.34317343173431736,2021-12-08 23:00:00,-0.33333333333333337,1.0,0.9999999999999998,-0.4212215884129494,-1.4897520619535594,-0.4545716459784286,-0.7992764872046092,-1.009829857413548,-0.2871562677658557
108,-0.4072878228782286,2021-12-09 00:00:00,0.0,-1.0,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
109,-0.4372693726937269,2021-12-09 01:00:00,0.0,-0.9130434782608696,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
110,-0.45756457564575637,2021-12-09 02:00:00,0.0,-0.8260869565217391,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
111,-0.47785977859778594,2021-12-09 03:00:00,0.0,-0.7391304347826086,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
112,-0.49630996309963094,2021-12-09 04:00:00,0.0,-0.6521739130434783,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
113,-0.4986162361623616,2021-12-09 05:00:00,0.0,-0.5652173913043479,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
114,-0.4787822878228781,2021-12-09 06:00:00,0.0,-0.4782608695652174,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
115,-0.44234317343173424,2021-12-09 07:00:00,0.0,-0.3913043478260869,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
116,-0.4183579335793357,2021-12-09 08:00:00,0.0,-0.30434782608695654,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
117,-0.37269372693726943,2021-12-09 09:00:00,0.0,-0.21739130434782616,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
118,-0.3390221402214022,2021-12-09 10:00:00,0.0,-0.13043478260869568,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
119,-0.3108856088560885,2021-12-09 11:00:00,0.0,-0.04347826086956519,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
120,-0.28828413284132837,2021-12-09 12:00:00,0.0,0.04347826086956519,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
121,-0.28782287822878216,2021-12-09 13:00:00,0.0,0.13043478260869557,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
122,-0.26337638376383765,2021-12-09 14:00:00,0.0,0.21739130434782616,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
123,-0.25507380073800734,2021-12-09 15:00:00,0.0,0.30434782608695654,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
124,-0.24723247232472323,2021-12-09 16:00:00,0.0,0.3913043478260869,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
125,-0.2403136531365313,2021-12-09 17:00:00,0.0,0.4782608695652173,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
126,-0.2232472324723247,2021-12-09 18:00:00,0.0,0.5652173913043477,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
127,-0.22832103321033204,2021-12-09 19:00:00,0.0,0.6521739130434783,0.9999999999999998,-0.5149628171299765,-0.1411534856468479,-0.31340974637404695,0.5789200600616394,-0.7429720478243047,-0.2871562677658557
