,FECHA-HORA,MAPE,R2
0,2022-01-09 23:00:00,2.8444379344363737,0.9789601635362636
1,2022-01-10 23:00:00,2.044533702234844,0.9928827169902614
2,2022-01-11 23:00:00,1.309023612524138,0.9832951014201666
3,2022-01-12 23:00:00,2.7475537066986475,0.976967071650023
4,2022-01-13 23:00:00,3.0243531076284564,0.9815094666143482
5,2022-01-14 23:00:00,2.5488567280608887,0.9755099105580273
6,2022-01-15 23:00:00,1.1809455001111717,0.9825041054486277
7,2022-01-16 23:00:00,2.051837190316136,0.9832475578170286
8,2022-01-17 23:00:00,2.2180324353289125,0.9892177108042086
9,2022-01-18 23:00:00,2.1088130122765687,0.9864785241259886
10,2022-01-19 23:00:00,2.3477950470127977,0.9970485933798569
11,2022-01-20 23:00:00,1.595334275116352,0.9962556880753972
12,2022-01-21 23:00:00,0.6234849852047243,0.9951144459660615
13,2022-01-22 23:00:00,2.014480502814164,0.9909256041083907
14,2022-01-23 23:00:00,1.8621368998227072,0.9907947708400531
15,2022-01-24 23:00:00,0.8789235073442878,0.9981971009035977
16,2022-01-25 23:00:00,1.233208978864643,0.9856915382515441
17,2022-01-26 23:00:00,2.3759498623266055,0.9904934316965006
18,2022-01-27 23:00:00,1.1078224906901468,0.994098045373754
19,2022-01-28 23:00:00,3.5069409601557187,0.9928709261622368
20,2022-01-29 23:00:00,1.1927859067675743,0.9964571396235297
21,2022-01-30 23:00:00,0.9761112407321403,0.9880052203617503
22,2022-01-31 23:00:00,1.4512391008214462,0.9938150490884604
23,2022-02-01 23:00:00,1.3466104655469358,0.9944318577121121
24,2022-02-02 23:00:00,3.048627353332986,0.9905071285109133
25,2022-02-03 23:00:00,2.943316813088171,0.9694347333755021
26,2022-02-04 23:00:00,3.3764885296106906,0.9921966178269975
27,2022-02-05 23:00:00,3.138855972846307,0.993307034911539
28,2022-02-06 23:00:00,1.532569717200563,0.9624379609528354
29,2022-02-07 23:00:00,0.8618924186170354,0.9932073465595069
30,2022-02-08 23:00:00,1.3017655181855443,0.9943615348980053
31,2022-02-09 23:00:00,0.8294102069179549,0.9919610446462415
32,2022-02-10 23:00:00,1.0079815001046009,0.991889788737862
33,2022-02-11 23:00:00,2.935282631289783,0.9968464638059825
34,2022-02-12 23:00:00,1.3370121374402744,0.9920531827761466
35,2022-02-13 23:00:00,3.0779870672568728,0.9590205838547214
36,2022-02-14 23:00:00,1.9223933283423804,0.9974269884573459
37,2022-02-15 23:00:00,1.3645900121482561,0.9891504037044728
38,2022-02-16 23:00:00,1.194688391025388,0.9910882234703686
39,2022-02-17 23:00:00,2.44658421571841,0.9865884318424868
40,2022-02-18 23:00:00,1.9186925719111205,0.9954219052286828
41,2022-02-19 23:00:00,1.4760321493986917,0.9910827759329892
42,2022-02-20 23:00:00,1.975129604551015,0.9403538482928305
43,2022-02-21 23:00:00,2.1103722532193085,0.9937946548503704
44,2022-02-22 23:00:00,4.405953881667733,0.9871340381391969
45,2022-02-23 23:00:00,2.965989902431372,0.993341034872797
46,2022-02-24 23:00:00,1.6166974957415048,0.9887918880276994
47,2022-02-25 23:00:00,1.6397704662341295,0.9944903263233029
48,2022-02-26 23:00:00,0.614466846595245,0.9905751837570795
49,2022-02-27 23:00:00,1.6786034458375276,0.9548551826671627
50,2022-02-28 23:00:00,2.4860460206726183,0.9967806767148908
51,2022-03-01 23:00:00,1.2989582523341254,0.9959218955307617
52,2022-03-02 23:00:00,0.9629142292326078,0.9965948913528919
53,2022-03-03 23:00:00,0.8751010669972756,0.9957170262310648
54,2022-03-04 23:00:00,0.7474283887306419,0.9919780348127003
55,2022-03-05 23:00:00,1.1609101478592363,0.9926526949296937
56,2022-03-06 23:00:00,1.4587893151341604,0.964732036756182
57,2022-03-07 23:00:00,2.243005915364636,0.9826600390389684
58,2022-03-08 23:00:00,2.180817294437154,0.9858655482282581
59,2022-03-09 23:00:00,1.700061195122388,0.9808133824436659
60,2022-03-10 23:00:00,1.5780306956155583,0.9839342267032669
