,fecha_hora,real,estimado,mape,r2
122,2021-07-18 23:00:00,4387,4520.836560688125,5.6765975690462716,0.7892905588237576
123,2021-07-19 23:00:00,4692,4440.691134872904,2.500112561059227,0.9721231768633815
124,2021-07-20 23:00:00,4764,4681.282796241596,4.522481284470923,0.9797916627499655
125,2021-07-21 23:00:00,4513,4773.567318854803,2.3852407700784144,0.935398448255018
126,2021-07-22 23:00:00,4732,4454.8930035127605,4.419337769485212,0.899781312549383
127,2021-07-23 23:00:00,4552,4735.721665362918,3.593218995629397,0.9275028075969471
128,2021-07-24 23:00:00,4133,4639.180005710964,7.0446697044799835,0.8838396123519535
129,2021-07-25 23:00:00,4319,4143.328079835678,6.0409817311755045,0.8579046741606999
130,2021-07-26 23:00:00,4661,4231.908189852262,8.364462253936185,0.9556393681139164
131,2021-07-27 23:00:00,4595,4332.708418147158,4.0012387288541476,0.9689302832265344
132,2021-07-28 23:00:00,4621,4520.775816112002,3.9908183140215354,0.988835765364689
133,2021-07-29 23:00:00,4329,4102.663874919957,4.443526894457857,0.8874870410969125
134,2021-07-30 23:00:00,4513,4236.433379833093,2.9561445445862025,0.9594603767369516
135,2021-07-31 23:00:00,4473,4521.508532018584,3.0238098531968665,0.9501773651907631
136,2021-08-01 23:00:00,4632,3995.8542670058846,5.2490125841082165,0.7914333906152532
137,2021-08-02 23:00:00,4806,4106.279120746625,11.593753860395317,0.9723081022322444
138,2021-08-03 23:00:00,4471,4283.955662642298,8.050047563393488,0.9195455335417781
139,2021-08-04 23:00:00,4329,3750.539436560272,6.834971898273147,0.7464959715827566
140,2021-08-05 23:00:00,4348,3777.655859936546,9.697018248917267,0.9653247421503707
141,2021-08-06 23:00:00,4448,3922.543226589516,8.637129290569815,0.9862452908898857
142,2021-08-07 23:00:00,4288,3838.9740212164575,6.660629785468829,0.9782914397657636
143,2021-08-08 23:00:00,4131,3649.8525916812832,3.998381556229532,0.9537986897967315
144,2021-08-09 23:00:00,4456,4185.327543686702,7.160971222754986,0.9778963046700144
145,2021-08-10 23:00:00,4273,3902.720090722613,3.6550650010589667,0.982989964347596
146,2021-08-11 23:00:00,4415,4308.847395546736,2.475332455322449,0.9556384285942101
147,2021-08-12 23:00:00,4014,4331.044108495964,4.639423329786946,0.8669648061077078
148,2021-08-13 23:00:00,4271,4023.731399157939,6.079057358407841,0.7981934108276857
149,2021-08-14 23:00:00,4233,4270.303292710358,2.641392660219118,0.9542985312288189
150,2021-08-15 23:00:00,4256,4286.50514573436,1.9879745044932933,0.9790887238784394
151,2021-08-16 23:00:00,4449,4301.80705477647,2.6786052256333983,0.9719645241664989
152,2021-08-17 23:00:00,4417,4355.471767001755,1.4063565780721472,0.9954761890567307
153,2021-08-18 23:00:00,4571,4400.767094803424,2.5637852116257855,0.9872902957883407
154,2021-08-19 23:00:00,4676,4536.49502155578,2.521357964496816,0.995420156126255
155,2021-08-20 23:00:00,4657,4633.968305932432,1.4838086299579776,0.9980339131070352
156,2021-08-21 23:00:00,4636,4700.322529837255,1.8245702231625374,0.9813085572256629
157,2021-08-22 23:00:00,4566,4617.67686550825,1.9024403825448681,0.995047843374718
158,2021-08-23 23:00:00,4790,4499.613027310339,5.301198963856789,0.90239251084635
159,2021-08-24 23:00:00,4922,4840.899544539534,3.5247485066240487,0.9774063870370051
160,2021-08-25 23:00:00,5085,4948.276054958071,2.510703589407855,0.9989962644379349
161,2021-08-26 23:00:00,4495,5126.262425256006,3.26833844438232,0.893522262494248
162,2021-08-27 23:00:00,4712,4635.775595915874,4.294655542139023,0.8758110481838326
163,2021-08-28 23:00:00,4574,4572.25158117613,2.594927967970724,0.980242894119523
164,2021-08-29 23:00:00,4178,4241.546471098804,1.7228051871556225,0.9717194035223948
165,2021-08-30 23:00:00,3773,3503.3098750608924,8.21083772228865,0.2953124923852368
166,2021-08-31 23:00:00,3710,3937.485122776012,7.612615177540445,0.7758943521253154
167,2021-09-01 23:00:00,4094,3903.908572339532,3.1809891337075076,0.9591612770473337
168,2021-09-02 23:00:00,4236,4008.1124707683794,2.4501465658127497,0.9953197739930856
169,2021-09-03 23:00:00,3969,4105.758451307013,3.790290711832366,0.9221901362322789
170,2021-09-04 23:00:00,3969,3875.191135354688,1.8549354098392423,0.9708214791748144
171,2021-09-05 23:00:00,3842,3813.5856914459823,2.602127695032818,0.9464376711523113
172,2021-09-06 23:00:00,4195,3696.1420312035616,6.981681642769953,0.906645415925351
173,2021-09-07 23:00:00,4251,3993.625193948536,7.127191044105853,0.9642842955522679
174,2021-09-08 23:00:00,4361,4166.558406750064,2.1968464961408674,0.9966282641466802
175,2021-09-09 23:00:00,4473,4299.2994991006,3.853126952237796,0.9866715705417279
176,2021-09-10 23:00:00,4472,4526.072880375548,2.2160192047206264,0.9767198553854415
177,2021-09-11 23:00:00,4514,4524.712543346082,0.986577343765136,0.9967580295151519
178,2021-09-12 23:00:00,4594,4554.343045487954,2.8925981366032456,0.9617511727249408
179,2021-09-13 23:00:00,4679,4484.084015138831,4.342469892179207,0.95429824613717
180,2021-09-14 23:00:00,4476,4730.685799603995,3.1838074645397203,0.9661588491347164
181,2021-09-15 23:00:00,4471,4661.436377703417,3.2455567913790486,0.9551820661770325
182,2021-09-16 23:00:00,4444,4564.539310632328,3.9050938856280553,0.996308272916547
183,2021-09-17 23:00:00,4401,3313.4678752275117,14.007589243247923,-0.10451916680223118
184,2021-09-18 23:00:00,4369,4483.213234959997,5.288817632921729,0.7869908664603895
185,2021-09-19 23:00:00,4251,4432.842176945261,4.246358268125004,0.9306769049433714
186,2021-09-20 23:00:00,4326,4162.354464176588,4.522058002554014,0.8963644426351899
187,2021-09-21 23:00:00,4281,4292.187512792718,4.283950798570448,0.9365145504833294
188,2021-09-22 23:00:00,4459,3766.1740444678103,5.342076509373226,0.8609657862063272
189,2021-09-23 23:00:00,4134,3886.802968334985,9.262169656657665,0.8933257091309067
190,2021-09-24 23:00:00,4106,3422.7337212661078,9.009830529694131,0.6194286639516693
191,2021-09-25 23:00:00,3815,3524.8789755527287,9.714259873266744,0.9134049841670966
192,2021-09-26 23:00:00,3983,3780.985802544303,3.409207149139596,0.937544035422796
193,2021-09-27 23:00:00,4141,3818.9902096217775,8.976754603250503,0.9512553945526148
194,2021-09-28 23:00:00,4039,4072.822709807287,1.8180748879975834,0.9580287998143493
195,2021-09-29 23:00:00,4019,3878.2768433078704,2.2651408345149453,0.9810284848560047
196,2021-09-30 23:00:00,4070,3916.413033404639,5.509839427757299,0.866342478814391
197,2021-10-01 23:00:00,4003,3984.813790153749,3.078357892355766,0.9578158430226485
198,2021-10-02 23:00:00,3780,3907.974941346614,5.825840803986294,0.9339651856843614
199,2021-10-03 23:00:00,3896,3789.5663681656574,3.573062319189487,0.9600708033321337
200,2021-10-04 23:00:00,4273,4028.028444796619,5.1892163115219825,0.9925547184417001
201,2021-10-05 23:00:00,4330,4114.760069941164,4.1813017456437205,0.9989336682833574
202,2021-10-06 23:00:00,4300,3676.2966829884704,8.194746340667168,0.9076438118627966
203,2021-10-07 23:00:00,4267,4235.293038815547,4.386447273225019,0.9394149391021561
204,2021-10-08 23:00:00,4328,4263.883713659057,1.459396624667921,0.9964620490588096
205,2021-10-09 23:00:00,4074,4249.452410206539,1.9070994361276623,0.981994017010973
206,2021-10-10 23:00:00,3833,3926.646798433751,4.612015394025338,0.9755547348187951
207,2021-10-11 23:00:00,3954,4058.219811655899,2.8070018236018295,0.9954646901554416
208,2021-10-12 23:00:00,3198,3957.296450316647,8.963902276916485,0.6037476571275207
209,2021-10-13 23:00:00,3177,3421.86745256154,14.02986120011537,0.6616804218664969
210,2021-10-14 23:00:00,3302,3482.5502242379653,4.219324742245711,0.9906525366008869
211,2021-10-15 23:00:00,3402,3305.3017129795635,3.9833928992832535,0.9344383362333016
212,2021-10-16 23:00:00,3322,3340.618773484979,1.6046699342413053,0.9824923487297315
213,2021-10-17 23:00:00,3411,3141.1779689521672,2.0329723880341435,0.9553155761063155
214,2021-10-18 23:00:00,3417,3582.292808239305,4.303195135652791,0.9698692552964167
215,2021-10-19 23:00:00,3453,3418.975706670696,3.3765557598504947,0.9237844474488263
216,2021-10-20 23:00:00,3472,3426.8215472610445,1.2338498816734202,0.9966798421415004
217,2021-10-21 23:00:00,3650,3435.7831341861006,2.4921339023654054,0.9946938055420291
218,2021-10-22 23:00:00,3564,3590.7741833516584,2.632455659523079,0.9835468601916897
219,2021-10-23 23:00:00,3426,3023.8010543855653,5.5502252949123525,0.8077607778827273
220,2021-10-24 23:00:00,3442,2930.6284478665007,7.1348173676139455,0.9540290745184575
221,2021-10-25 23:00:00,3643,3220.2272901698966,12.1589992852852,0.9491000314602784
222,2021-10-26 23:00:00,3395,3639.247920023416,4.750422976715374,0.8539382328341176
223,2021-10-27 23:00:00,3238,3480.0358083742544,5.777777581215323,0.9467939149327432
224,2021-10-28 23:00:00,3224,3254.7951070432223,3.2705514313404427,0.9279215042090061
225,2021-10-29 23:00:00,3299,3346.737280845751,0.7723368095494262,0.9987312729276547
226,2021-10-30 23:00:00,3157,3192.152826641114,1.2611252326399398,0.9871996576078667
227,2021-10-31 23:00:00,3126,3114.3203769589736,3.2202850699525576,0.9462831673795217
228,2021-11-01 23:00:00,3219,3187.7125062252285,2.591458470574665,0.9899625751580166
229,2021-11-02 23:00:00,3114,3182.8646719958465,2.159411012470447,0.9768490360499839
230,2021-11-03 23:00:00,3119,3160.607455713028,1.057810228144937,0.9955602102295263
231,2021-11-04 23:00:00,3087,3101.1628247695608,1.2395803753342658,0.9939573769235004
232,2021-11-05 23:00:00,3002,3065.55808658946,1.7977906346990111,0.9796887403724133
233,2021-11-06 23:00:00,2926,2994.7809424480024,1.1263337980957087,0.9887149637264987
234,2021-11-07 23:00:00,2928,2904.6211093181114,2.039971327513689,0.9814169174937419
235,2021-11-08 23:00:00,3021,3014.7473561517154,0.9595316364523453,0.9945277772370921
236,2021-11-09 23:00:00,2940,2962.5459922768723,0.9683251239961896,0.9960177564710447
237,2021-11-10 23:00:00,2928,2923.192849442037,0.8140924020362648,0.9956791325137303
238,2021-11-11 23:00:00,2972,2983.507381626052,1.1570983274626676,0.9957833978372668
239,2021-11-12 23:00:00,2953,2952.687080335285,0.8307703960552087,0.9959923884909659
240,2021-11-13 23:00:00,2813,2959.792367181725,1.682550846503527,0.9876470144045558
241,2021-11-14 23:00:00,2817,2388.067132205225,6.889966108755487,0.43245008251327494
242,2021-11-15 23:00:00,2895,2757.9422688672576,6.516324773239189,0.9522683294427493
243,2021-11-16 23:00:00,2888,2836.065800151148,4.780450462605126,0.9421593624682596
244,2021-11-17 23:00:00,2774,2911.367447753368,3.4541525294034203,0.9616288845603707
245,2021-11-18 23:00:00,2624,2465.4804793047256,7.117984265442757,0.509762276919346
246,2021-11-19 23:00:00,2606,2671.287242748508,1.4756141744962208,0.9813605164083493
247,2021-11-20 23:00:00,2561,2682.9282840301557,4.396739209456113,0.8430422515330129
248,2021-11-21 23:00:00,2547,2477.2957438560697,6.732629049929413,0.7181147076733938
249,2021-11-22 23:00:00,2742,2711.2677117249705,3.278252220302011,0.988380570708953
250,2021-11-23 23:00:00,2700,2804.6109735443424,2.5026615721469483,0.9873139421541721
251,2021-11-24 23:00:00,2682,2744.5915987363687,3.8200240500007356,0.929894689919354
252,2021-11-25 23:00:00,2627,2694.293314856306,3.2422135148962807,0.9911592325392784
253,2021-11-26 23:00:00,2390,2732.099103505953,7.0969421025774375,0.8171575144638747
254,2021-11-27 23:00:00,2354,2419.471511612555,6.1184949964830055,0.5776686335409933
255,2021-11-28 23:00:00,2420,2446.1879741638872,3.7116147514572586,0.9129991974945667
256,2021-11-29 23:00:00,2663,2464.29295217708,4.110493460455228,0.9749409793102857
257,2021-11-30 23:00:00,2629,2653.7231637546306,2.1574926887247283,0.9682648304458924
258,2021-12-01 23:00:00,2614,2617.366669104641,2.333230132471887,0.9738539660332952
259,2021-12-02 23:00:00,2660,2589.326818975116,2.2164034117089404,0.9912967078893639
260,2021-12-03 23:00:00,2578,2584.1062873877663,1.5248760796626524,0.9947608540356583
261,2021-12-04 23:00:00,2473,2397.7149457751307,2.5862106199988624,0.9549713673583138
262,2021-12-05 23:00:00,2375,2271.816709782503,2.7644427370577485,0.8637069026687414
263,2021-12-06 23:00:00,2548,2314.3463217331664,6.070803116205994,0.9654659159234387
264,2021-12-07 23:00:00,2500,2597.186617242998,2.704399553774451,0.9701438544820723
265,2021-12-08 23:00:00,2458,2446.9931010518817,3.260657043708385,0.9082260682427499
266,2021-12-09 23:00:00,2490,2480.447401922287,1.2095284490535319,0.9965160590575411
267,2021-12-10 23:00:00,2482,2395.5372414416456,2.146673518794337,0.9907771585026242
268,2021-12-11 23:00:00,2350,2331.8474629722277,1.0958014459305818,0.9850174065950785
269,2021-12-12 23:00:00,2305,2338.554960053956,2.5414840645513057,0.8998563277336523
270,2021-12-13 23:00:00,2479,2483.0044393549806,6.582626762964029,0.7619265686106194
271,2021-12-14 23:00:00,2476,2480.975096653657,5.091067348819368,0.8970886626816066
272,2021-12-15 23:00:00,2504,2516.633618043062,1.7654284901513095,0.9926569046047882
273,2021-12-16 23:00:00,2453,2464.362749987907,3.957664621798615,0.9852565632558059
274,2021-12-17 23:00:00,2396,2404.850380074952,2.574688545317667,0.9875895904295766
275,2021-12-18 23:00:00,2310,2310.434908490087,2.301904639451827,0.9723705774250861
276,2021-12-19 23:00:00,2280,2279.4262115675174,4.039751959660796,0.8214686642525326
277,2021-12-20 23:00:00,2402,2432.562847187816,7.496448110704192,0.6020304470632276
278,2021-12-21 23:00:00,2405,2428.2390311152813,2.3417282514047812,0.9753418846809826
279,2021-12-22 23:00:00,2385,2378.4160120896777,2.537298934315828,0.9934097486945759
280,2021-12-23 23:00:00,2368,2382.066695120794,1.139096932495468,0.9954572878805414
281,2021-12-24 23:00:00,2115,2147.5050848681512,5.755391732381423,0.9283188137683922
282,2021-12-25 23:00:00,2070,2063.1403601226352,3.3608470797626753,0.7965189644815034
283,2021-12-26 23:00:00,2187,2176.5338254758244,4.720234007514692,0.8547395208206319
284,2021-12-27 23:00:00,2363,2394.4011202429806,6.773153105761766,0.8813764258724069
285,2021-12-28 23:00:00,2376,2407.576794105857,6.117801837364955,0.9717303432529182
286,2021-12-29 23:00:00,2342,2290.1961496106483,3.0602983667423556,0.8896944363949058
287,2021-12-30 23:00:00,2342,2294.553985761548,2.2917298277949394,0.9701890337100416
288,2021-12-31 23:00:00,2075,2313.211990501796,4.465783743951935,0.7754540629334312
289,2022-01-01 23:00:00,2050,1952.801700213075,9.382970703624288,0.6656691309663667
290,2022-01-02 23:00:00,2161,1902.313702088284,6.863585316578358,0.9497648065746773
291,2022-01-03 23:00:00,2304,2077.145862445351,8.277945420602894,0.9632657253091208
292,2022-01-04 23:00:00,2352,2287.1493671751,3.2616256178049126,0.9423939146222046
293,2022-01-05 23:00:00,2330,2317.8711535074217,1.085094260046826,0.9959366791911821
294,2022-01-06 23:00:00,2305,2288.312393248633,1.15352138289024,0.9938240800350038
295,2022-01-07 23:00:00,2298,2220.087644945199,2.6820027110801057,0.9851488022578285
296,2022-01-08 23:00:00,2246,2278.9617675403706,1.0691150504151326,0.9823825488321192
297,2022-01-09 23:00:00,2219,2063.1798863405825,2.737000999311343,0.8729314971420383
298,2022-01-10 23:00:00,2362,2156.623424462985,7.039267123157707,0.9560219210624931
299,2022-01-11 23:00:00,2332,2262.3699861766127,3.899801132708563,0.9257586281280972
300,2022-01-12 23:00:00,2413,2186.9377390755053,4.419194544442063,0.9466553823899035
301,2022-01-13 23:00:00,2437,2329.258306506586,3.7995928507544567,0.9871358659421161
302,2022-01-14 23:00:00,2395,2412.3107515940032,1.1205953631666816,0.9877911346624504
303,2022-01-15 23:00:00,2324,2443.7851388945423,2.371519588695309,0.9801978731141788
304,2022-01-16 23:00:00,2278,2369.9507476047,6.143551388217042,0.9487398656988388
305,2022-01-17 23:00:00,2452,2288.774363317172,5.855168135507336,0.8965510991085124
306,2022-01-18 23:00:00,2451,2286.010135673731,5.311610275346173,0.9780847558398059
307,2022-01-19 23:00:00,2450,2250.352922357583,5.078729365364679,0.986062421316166
308,2022-01-20 23:00:00,2399,2176.276913159232,7.682502736449033,0.9194467471766927
309,2022-01-21 23:00:00,2337,2158.657344795752,3.7985126287012054,0.8533545031204941
310,2022-01-22 23:00:00,2290,2366.947187002193,4.586173795262746,0.8661975299961147
311,2022-01-23 23:00:00,2206,2133.135137444709,3.511816945411389,0.6210376165284431
312,2022-01-24 23:00:00,2323,2415.096476884305,3.2960319849442956,0.8666238347675925
313,2022-01-25 23:00:00,2378,2342.082796770865,6.339009426566407,0.6821949995097687
314,2022-01-26 23:00:00,2333,2432.4190903093177,4.123095071672924,0.944161410492987
315,2022-01-27 23:00:00,2372,2300.046283300504,3.0842175488392574,0.9437739712501105
316,2022-01-28 23:00:00,2351,2393.542127421248,1.4729985514688069,0.9833233262600833
317,2022-01-29 23:00:00,2254,2384.091432943924,5.636198724226894,0.927171376330358
318,2022-01-30 23:00:00,2204,2184.5155840703837,6.079558791954698,0.6095031234698427
319,2022-01-31 23:00:00,2373,2243.540334412239,6.075094600217921,0.7474933700079082
320,2022-02-01 23:00:00,2375,2304.3405579068594,3.750864115274389,0.9911036947140247
321,2022-02-02 23:00:00,2400,2218.096753386575,3.960711138012546,0.9802757658940091
322,2022-02-03 23:00:00,2397,2265.464116661793,3.563791859807853,0.9712443795251167
323,2022-02-04 23:00:00,2393,2376.098403928716,0.6586134387484986,0.989449638015913
324,2022-02-05 23:00:00,2305,2403.294018610205,2.5899475143636903,0.97921497798461
325,2022-02-06 23:00:00,2199,2006.850528956443,4.000020840741874,0.710321147502894
326,2022-02-07 23:00:00,2308,2212.101143648677,2.539618680256832,0.9428164964601712
327,2022-02-08 23:00:00,2350,2240.548398223083,5.174299911737642,0.962709129750307
328,2022-02-09 23:00:00,2363,2341.136929441353,1.3817495459037064,0.9872587908962787
