,FECHA-HORA,MAPE,REAL,ESTIMADO
6396,2021-12-20 12:00:00,0.5652959353050921,2278.0,2290.87744140625
6397,2021-12-20 13:00:00,0.47912202862227066,2318.9999999999995,2330.11083984375
6398,2021-12-20 14:00:00,0.5771697306541257,2339.0,2352.5
6399,2021-12-20 15:00:00,0.2842295668003377,2369.0,2362.2666015625
6400,2021-12-20 16:00:00,0.9887031609420933,2391.0000000000005,2367.360107421875
6401,2021-12-20 17:00:00,1.4265686694721529,2406.0,2371.6767578125
6402,2021-12-20 18:00:00,0.8918931041231734,2395.0,2373.63916015625
6403,2021-12-20 19:00:00,2.275227076397296,2478.0,2421.619873046875
6404,2021-12-20 20:00:00,1.3069189220240462,2516.0,2483.117919921875
6405,2021-12-20 21:00:00,1.7965745792548942,2503.0,2458.03173828125
6406,2021-12-20 22:00:00,2.154758645031402,2468.0,2414.820556640625
6407,2021-12-20 23:00:00,2.415122001196919,2402.0,2343.98876953125
6408,2021-12-21 00:00:00,1.7297553356131055,2312.0,2272.008056640625
6409,2021-12-21 01:00:00,0.48172157983723063,2181.0,2170.49365234375
6410,2021-12-21 02:00:00,1.0137571562055054,2107.0,2085.64013671875
6411,2021-12-21 03:00:00,2.1930703825587736,2063.0,2017.7569580078125
6412,2021-12-21 04:00:00,1.6607279794157948,2007.0,1973.669189453125
6413,2021-12-21 05:00:00,1.0310860028020516,1974.0,1953.6463623046875
6414,2021-12-21 06:00:00,1.279161582965995,1985.0,1959.608642578125
6415,2021-12-21 07:00:00,1.2120053887308264,2021.0,1996.50537109375
6416,2021-12-21 08:00:00,0.9160856817224361,2077.0,2057.972900390625
6417,2021-12-21 09:00:00,0.28911329589386126,2134.0,2127.830322265625
6418,2021-12-21 10:00:00,1.6680208158322132,2232.0,2194.769775390625
6419,2021-12-21 11:00:00,0.4528242848985982,2244.0000000000005,2254.161376953125
6420,2021-12-21 12:00:00,1.2007728402350615,2276.0,2303.32958984375
6421,2021-12-21 13:00:00,1.0649804265658747,2315.0,2339.654296875
6422,2021-12-21 14:00:00,0.9748924486960239,2339.0,2361.802734375
6423,2021-12-21 15:00:00,0.18972509991586034,2377.0,2372.490234375
6424,2021-12-21 16:00:00,0.5082554641774666,2392.0,2379.842529296875
6425,2021-12-21 17:00:00,1.499236695895138,2427.0,2390.613525390625
6426,2021-12-21 18:00:00,2.810802490630065,2468.0,2398.62939453125
6427,2021-12-21 19:00:00,3.291089607007576,2508.0,2425.45947265625
6428,2021-12-21 20:00:00,1.7348453396631764,2531.0,2487.091064453125
6429,2021-12-21 21:00:00,1.7952208306379558,2512.0000000000005,2466.904052734375
6430,2021-12-21 22:00:00,2.143821022727273,2475.0,2421.9404296875
6431,2021-12-21 23:00:00,2.0147134063149688,2405.0,2356.546142578125
6432,2021-12-22 00:00:00,1.182957007698105,2322.0,2294.53173828125
6433,2021-12-22 01:00:00,0.9652478600236913,2216.0,2194.610107421875
6434,2021-12-22 02:00:00,0.5872804456100141,2127.0,2114.508544921875
6435,2021-12-22 03:00:00,0.6474817758850631,2062.0,2048.64892578125
6436,2021-12-22 04:00:00,0.07266264328773113,2001.0,2002.4539794921875
6437,2021-12-22 05:00:00,0.6253837205143693,1966.0,1978.2950439453125
6438,2021-12-22 06:00:00,0.32596588134765625,1984.0,1977.5328369140625
6439,2021-12-22 07:00:00,1.0315754405371238,2027.0,2006.0899658203125
6440,2021-12-22 08:00:00,0.5298345964922855,2074.0,2063.01123046875
6441,2021-12-22 09:00:00,0.3634204308266698,2126.0,2133.726318359375
6442,2021-12-22 10:00:00,1.3828736717002237,2235.0,2204.0927734375
6443,2021-12-22 11:00:00,0.4648317465978929,2278.0,2267.4111328125
6444,2021-12-22 12:00:00,0.5825193195979627,2307.0,2320.438720703125
6445,2021-12-22 13:00:00,1.1735388816705958,2333.0,2360.378662109375
6446,2021-12-22 14:00:00,1.2948783339968153,2355.0,2385.494384765625
6447,2021-12-22 15:00:00,0.41141989243090454,2388.0,2397.82470703125
6448,2021-12-22 16:00:00,0.24469017038349314,2399.0,2404.8701171875
6449,2021-12-22 17:00:00,0.021429334593866558,2413.0,2413.51708984375
6450,2021-12-22 18:00:00,0.9141821199047521,2441.0,2418.684814453125
6451,2021-12-22 19:00:00,1.6523559471948026,2482.0,2440.988525390625
6452,2021-12-22 20:00:00,0.9070293906188021,2521.0,2498.1337890625
6453,2021-12-22 21:00:00,0.08517335363700565,2478.0,2475.889404296875
6454,2021-12-22 22:00:00,0.35477435002563334,2440.0000000000005,2431.343505859375
6455,2021-12-22 23:00:00,0.6228708071278826,2385.0,2370.14453125
6456,2021-12-23 00:00:00,0.3811241696041215,2305.0,2296.215087890625
6457,2021-12-23 01:00:00,0.47292170186001814,2211.0,2200.543701171875
6458,2021-12-23 02:00:00,0.3108502775011715,2134.0,2127.366455078125
6459,2021-12-23 03:00:00,0.5066064899795378,2077.0,2066.477783203125
6460,2021-12-23 04:00:00,0.08754202499691205,2024.0,2022.2281494140625
6461,2021-12-23 05:00:00,1.1278098411405617,1976.0,1998.2855224609375
6462,2021-12-23 06:00:00,0.24153490511991463,1991.0,1995.8089599609375
6463,2021-12-23 07:00:00,0.14303456182065216,2024.0,2021.10498046875
6464,2021-12-23 08:00:00,0.760117206453178,2061.0,2076.666015625
6465,2021-12-23 09:00:00,2.163139314252614,2104.0,2149.512451171875
6466,2021-12-23 10:00:00,1.5811479271356783,2189.0,2223.611328125
6467,2021-12-23 11:00:00,2.8089650015428633,2228.0,2290.583740234375
6468,2021-12-23 12:00:00,2.7423063635617337,2284.0,2346.63427734375
6469,2021-12-23 13:00:00,2.7035897698570506,2326.0,2388.885498046875
6470,2021-12-23 14:00:00,3.455598818923983,2335.0,2415.688232421875
6471,2021-12-23 15:00:00,3.2879680192389453,2352.0,2429.3330078125
6472,2021-12-23 16:00:00,3.4944350451167727,2355.0,2437.2939453125
6473,2021-12-23 17:00:00,3.6345905143863924,2359.0,2444.739990234375
6474,2021-12-23 18:00:00,3.0818122233347385,2372.0,2445.1005859375
6475,2021-12-23 19:00:00,1.015879042272634,2441.0,2465.797607421875
6476,2021-12-23 20:00:00,0.9614607145548633,2488.0,2511.921142578125
6477,2021-12-23 21:00:00,1.1870814732142858,2450.0,2479.08349609375
6478,2021-12-23 22:00:00,0.7590599928830228,2415.0,2433.331298828125
6479,2021-12-23 23:00:00,0.24925438133447872,2367.9999999999995,2373.90234375
6480,2021-12-24 00:00:00,0.7128030504975941,2286.0,2302.294677734375
6481,2021-12-24 01:00:00,0.08056309362279512,2211.0,2209.21875
6482,2021-12-24 02:00:00,0.11440649964755639,2128.0,2130.4345703125
6483,2021-12-24 03:00:00,1.2678639481707317,2050.0,2075.9912109375
6484,2021-12-24 04:00:00,2.6947574116574446,1988.0,2041.57177734375
6485,2021-12-24 05:00:00,3.750328361620893,1948.0,2021.056396484375
6486,2021-12-24 06:00:00,3.558569839320232,1940.0,2009.0362548828125
