,FECHA-HORA,MAPE,REAL,ESTIMADO
3682,2021-08-29 10:00:00,2.0146939708224734,3453.0,3522.5673828125
3683,2021-08-29 11:00:00,2.0470983001854184,3573.0,3646.142822265625
3684,2021-08-29 12:00:00,3.1603356186224487,3675.0,3791.142333984375
3685,2021-08-29 13:00:00,4.531603752148334,3782.0,3953.38525390625
3686,2021-08-29 14:00:00,4.976799512883981,3939.0,4135.0361328125
3687,2021-08-29 15:00:00,5.638374816311524,4083.0000000000005,4313.21484375
3688,2021-08-29 16:00:00,6.754455419475204,4154.0,4434.580078125
3689,2021-08-29 17:00:00,6.646414803968444,4183.0,4461.01953125
3690,2021-08-29 18:00:00,5.954789804300556,4139.0,4385.46875
3691,2021-08-29 19:00:00,4.5846259370372655,4052.0,4237.76904296875
3692,2021-08-29 20:00:00,2.9979697335534436,4051.0,4172.44775390625
3693,2021-08-29 21:00:00,4.4078840570515885,4187.0,4371.55810546875
3694,2021-08-29 22:00:00,7.690060476724953,4232.0,4557.443359375
3695,2021-08-29 23:00:00,10.177356652405457,4178.0,4603.2099609375
3696,2021-08-30 00:00:00,5.920972062391142,4019.0,4256.9638671875
3697,2021-08-30 01:00:00,9.208162113435552,3848.0,4202.330078125
3698,2021-08-30 02:00:00,8.581213225461354,3739.0,4059.8515625
3699,2021-08-30 03:00:00,7.894992696682546,3621.0,3906.877685546875
3700,2021-08-30 04:00:00,7.566817360763789,3499.0,3763.762939453125
3701,2021-08-30 05:00:00,6.688628809912654,3406.0,3633.814697265625
3702,2021-08-30 06:00:00,4.0793929094380195,3372.0,3509.55712890625
3703,2021-08-30 07:00:00,0.8563074413944775,3322.0000000000005,3350.446533203125
3704,2021-08-30 08:00:00,1.4849778163580247,3240.0,3288.11328125
3705,2021-08-30 09:00:00,3.3056655390081646,3307.0,3416.318359375
3706,2021-08-30 10:00:00,4.021749754509747,3437.0,3575.2275390625
3707,2021-08-30 11:00:00,5.405424081870931,3533.0,3723.9736328125
3708,2021-08-30 12:00:00,6.6912051692313,3623.0,3865.42236328125
3709,2021-08-30 13:00:00,7.797949742376005,3730.0,4020.863525390625
3710,2021-08-30 14:00:00,10.789361955237595,3809.0,4219.966796875
3711,2021-08-30 15:00:00,13.16267810105364,3915.0,4430.31884765625
3712,2021-08-30 16:00:00,14.554776724083835,3984.0,4563.8623046875
3713,2021-08-30 17:00:00,16.176991749490316,3924.0,4558.78515625
3714,2021-08-30 18:00:00,14.916596972911227,3830.0,4401.3056640625
3715,2021-08-30 19:00:00,12.259379112952214,3704.0,4158.08740234375
3716,2021-08-30 20:00:00,12.680113187963219,3643.0,4104.9365234375
3717,2021-08-30 21:00:00,14.830635115703586,3738.0,4292.369140625
3718,2021-08-30 22:00:00,15.675767379832983,3802.0,4397.99267578125
3719,2021-08-30 23:00:00,16.970018780645376,3773.0,4413.27880859375
3720,2021-08-31 00:00:00,3.662136078923981,3657.0,3790.92431640625
3721,2021-08-31 01:00:00,0.32568263660389246,3571.0,3582.630126953125
3722,2021-08-31 02:00:00,0.07361220535193821,3431.0,3428.474365234375
3723,2021-08-31 03:00:00,0.445026705752884,3294.0,3308.6591796875
3724,2021-08-31 04:00:00,0.5750697981974922,3190.0,3208.3447265625
3725,2021-08-31 05:00:00,0.48407599454684486,3106.0,3121.035400390625
3726,2021-08-31 06:00:00,0.7903642632538512,3051.0,3026.885986328125
3727,2021-08-31 07:00:00,2.4686204626205117,3008.0,2933.743896484375
3728,2021-08-31 08:00:00,1.5747028521910307,2921.0,2966.9970703125
3729,2021-08-31 09:00:00,3.071633731617647,2975.0,3066.381103515625
3730,2021-08-31 10:00:00,2.012275478944606,3096.0,3158.300048828125
3731,2021-08-31 11:00:00,1.3042044132313828,3196.0,3237.682373046875
3732,2021-08-31 12:00:00,2.043725292878578,3249.0,3315.400634765625
3733,2021-08-31 13:00:00,3.0172112854059376,3301.0,3400.59814453125
3734,2021-08-31 14:00:00,2.7801504651012414,3383.0,3477.052490234375
3735,2021-08-31 15:00:00,0.8219424399935419,3484.0,3512.636474609375
3736,2021-08-31 16:00:00,1.2842598242076966,3534.0,3488.6142578125
3737,2021-08-31 17:00:00,3.6794465980454416,3543.0,3412.63720703125
3738,2021-08-31 18:00:00,4.97698401968321,3496.0,3322.004638671875
3739,2021-08-31 19:00:00,3.3686489232158494,3426.0,3310.590087890625
3740,2021-08-31 20:00:00,2.1593765473701585,3408.0,3481.591552734375
3741,2021-08-31 21:00:00,1.5844077797202798,3575.0,3631.642578125
3742,2021-08-31 22:00:00,0.6528461939211169,3689.0,3664.91650390625
3743,2021-08-31 23:00:00,2.892158282092318,3710.0,3602.700927734375
3744,2021-09-01 00:00:00,5.008933937156593,3640.0,3822.3251953125
3745,2021-09-01 01:00:00,3.867590349395448,3515.0,3650.94580078125
3746,2021-09-01 02:00:00,3.2964605085965175,3388.0,3499.68408203125
3747,2021-09-01 03:00:00,2.4300895087923404,3277.0,3356.634033203125
3748,2021-09-01 04:00:00,1.910032755341375,3171.0,3231.567138671875
3749,2021-09-01 05:00:00,1.505256511684518,3081.0,3127.376953125
3750,2021-09-01 06:00:00,0.5226064517798014,3020.0,3035.78271484375
3751,2021-09-01 07:00:00,2.6619034377098725,2978.0,2898.728515625
3752,2021-09-01 08:00:00,2.4017854762158857,2930.0000000000005,2859.627685546875
3753,2021-09-01 09:00:00,1.0236272980958634,3046.0,3014.8203125
3754,2021-09-01 10:00:00,1.7797239131697122,3229.0,3171.53271484375
3755,2021-09-01 11:00:00,2.219584153177903,3367.0,3292.2666015625
3756,2021-09-01 12:00:00,2.5657443825258026,3488.0,3398.5068359375
3757,2021-09-01 13:00:00,3.674400084829997,3647.0,3512.99462890625
3758,2021-09-01 14:00:00,3.728898082012756,3802.0,3660.227294921875
3759,2021-09-01 15:00:00,3.9596588318976362,3976.0,3818.56396484375
3760,2021-09-01 16:00:00,4.099033815269956,4084.0,3916.595458984375
3761,2021-09-01 17:00:00,4.86751436694235,4111.0,3910.896484375
3762,2021-09-01 18:00:00,5.111335663206549,4016.0,3810.728759765625
3763,2021-09-01 19:00:00,5.143402091701218,3859.0,3660.51611328125
3764,2021-09-01 20:00:00,4.139638417521705,3801.0,3643.65234375
3765,2021-09-01 21:00:00,3.2958677125283167,3973.0,3842.05517578125
3766,2021-09-01 22:00:00,3.0039704818818516,4105.0,3981.68701171875
3767,2021-09-01 23:00:00,2.448198535585613,4094.0,3993.770751953125
3768,2021-09-02 00:00:00,0.2646087938886788,3966.0,3976.494384765625
3769,2021-09-02 01:00:00,0.31753591871897047,3827.0,3839.152099609375
3770,2021-09-02 02:00:00,0.3973771181028611,3670.0,3684.583740234375
3771,2021-09-02 03:00:00,0.029660459282984143,3532.0,3533.047607421875
3772,2021-09-02 04:00:00,0.3336159472026948,3414.0,3402.6103515625
3773,2021-09-02 05:00:00,0.4907432961579106,3312.0,3295.74658203125
3774,2021-09-02 06:00:00,1.3182918706797235,3255.0,3212.089599609375
3775,2021-09-02 07:00:00,2.417746468119483,3172.0,3095.30908203125
3776,2021-09-02 08:00:00,2.5696909072024967,3084.0,3004.750732421875
3777,2021-09-02 09:00:00,1.279517071211763,3171.0,3130.426513671875
3778,2021-09-02 10:00:00,1.2593034417923261,3349.0,3306.825927734375
3779,2021-09-02 11:00:00,1.181154300228964,3494.0,3452.73046875
3780,2021-09-02 12:00:00,1.0267110323537527,3624.0,3586.7919921875
3781,2021-09-02 13:00:00,0.7139493452262473,3768.0,3741.098388671875
3782,2021-09-02 14:00:00,0.09386401491116751,3940.0,3943.6982421875
3783,2021-09-02 15:00:00,1.109799117986398,4117.0,4162.6904296875
3784,2021-09-02 16:00:00,1.863895763050426,4224.0,4302.73095703125
3785,2021-09-02 17:00:00,1.6019394269239822,4249.0,4317.06640625
3786,2021-09-02 18:00:00,0.2654666510639563,4206.0,4217.16552734375
3787,2021-09-02 19:00:00,0.20638413316621554,4064.0,4055.612548828125
3788,2021-09-02 20:00:00,1.6994081957916147,3995.0,4062.891357421875
3789,2021-09-02 21:00:00,2.2089626788517265,4141.0,4232.47314453125
3790,2021-09-02 22:00:00,1.3460179076343073,4244.0,4301.125
3791,2021-09-02 23:00:00,0.8579963777738432,4236.0,4272.3447265625
3792,2021-09-03 00:00:00,0.8649838900084216,4156.0,4191.94873046875
3793,2021-09-03 01:00:00,1.643096771999378,4020.0,4086.052490234375
